,@ID,@Grade,@Source,Body,Body_trans,Question,Question_trans,Solution-Type,Answer,Formula
340,nluds-0362,3,http://www.k5learning.com,"Katie spent a total $350.00 on her whole stay in the island. If she spent $125.00 on food and $135.00 on hotel rooms,","Katie는 섬에 머무는 동안 총 $350.00를 지출했습니다. 그녀가 음식에 $125.00, 호텔 방에 $135.00를 썼다면,",how much did she spend on buying other stuff?,그녀는 다른 물건을 사는 데 얼마를 썼습니까?,"{'@Subgoal-1': 'Addition', '#text': 'Subtraction'}",90 (dollars),350-(125+135)=90
341,nluds-2095,3,http://www.commoncoresheets.com,"Edward earned 8 dollars for every lawn he mowed. If he mowed 5 lawns and he already had 7 dollars saved up,","Edward는 잔디를 깎을 때마다 8달러를 벌었습니다. 그가 잔디 5개를 깎았고 이미 7달러를 저축했다면,",how much money does he have total?,그는 총 얼마의 돈을 가지고 있습니까?,"{'@Subgoal-1': 'Multiplication', '#text': 'Addition'}",47 (dollars),5*8+7=47
342,nluds-0661,4,http://exam.ciwong.com,Anita needs 26 cartons of berries to make a berry cobbler. She already has 10 cartons of strawberries and 9 cartons of blueberries.,Anita는 베리 코블러를 만들기 위해 26개의 베리 상자가 필요합니다. 그녀는 이미 딸기 10팩과 블루베리 9팩을 가지고 있습니다.,How many more cartons of berries should Anita buy?,Anita는 몇 개의 베리 상자를 더 사야 합니까?,"{'@Subgoal-1': 'Addition', '#text': 'Subtraction'}",7 (cartons),26-(10+9)=7
343,nluds-1719,3,http://www.commoncoresheets.com,"Billy bought five boxes of books at a yard sale. If each box had seven books,","Billy는 야드 세일에서 책 다섯 상자를 샀습니다. 한 상자에 7권의 책이 들어 있었다면,",how many books did he buy?,그는 몇 권의 책을 샀니?,Multiplication,35 (books),5*7=35
344,nluds-1839,1,http://www.commoncoresheets.com,A pet store took ten birds out of a cage and had nine still left inside.,한 애완동물 가게에서 새장에서 열 마리의 새를 꺼냈는데 아직 아홉 마리가 남아 있었습니다.,How many birds were in the cage to start with?,처음에 새장에 몇 마리의 새가 있었습니까?,Addition,19 (birds),10+9=19
345,nluds-1290,3,Created by an Annotator,The library has 75 science books. The second graders borrowed 18 of them.,도서관에는 75권의 과학 서적이 있습니다. 2학년 학생들이 18개를 빌렸습니다.,What's the difference between the number of science books the library has in the beginning and the second graders borrowed?,도서관이 처음에 가지고 있는 과학책의 수와 2학년이 빌린 책의 수는 어떻게 다릅니까?,Difference,57 ( science books),75-18=57
346,nluds-0113,2,http://www.k5learning.com,"Jane has 28 old, brown sheets of drawing paper and 27 old, yellow sheets of drawing paper.",Jane은 28장의 오래된 갈색 도화지와 27개의 오래된 노란색 도화지를 가지고 있습니다.,How many pieces of drawing paper does she have?,그녀는 몇 장의 도화지를 가지고 있습니까?,Addition,55 (pieces of drawing paper),28+27=55
347,nluds-0705,2,http://www.ck12.org,Robert made $76 at work. He spent $6 on a pen and $14 for a calculator.,"로버트는 직장에서 76달러를 벌었습니다. 그는 펜에 6달러, 계산기에 14달러를 썼습니다.",How much money did he have left?,그에게 남은 돈은 얼마입니까?,TVQ-Final,56 (dollars),76-6-14=56
348,nluds-0124,2,http://www.k5learning.com,Kelly had 56 apples.,Kelly는 56개의 사과를 가지고 있었습니다.,How many more apples does Kelly need to pick to have 105 apples altogether?,105개의 사과를 모두 갖기 위해 Kelly는 몇 개의 사과를 더 골라야 합니까?,Subtraction,49 (apples),105-56=49
349,nluds-2187,3,http://www.commoncoresheets.com,"For a birthday party Cody bought thirty regular sodas and five diet sodas. If his fridge would only hold seven on each shelf,","Cody는 생일 파티를 위해 일반 탄산음료 30개와 다이어트 탄산음료 5개를 샀습니다. 그의 냉장고가 각 선반에 7개만 보관할 수 있다면,",how many shelves would he fill up?,그는 얼마나 많은 선반을 채울 것인가?,"{'@Subgoal-1': 'Addition', '#text': 'Common-Division'}",5 (shelves),(30+5)/7=5
350,nluds-1041,3,http://www.mathplayground.com,A book has two chapters. The first chapter is 48 pages long. The second chapter is 46 pages long.,책에는 두 개의 장이 있습니다. 첫 번째 장은 48페이지입니다. 두 번째 장은 46페이지입니다.,How many pages does the book have altogether?,책은 모두 몇 페이지입니까?,Addition,94 (pages),48+46=94
351,nluds-0283,3,http://www.k5learning.com,"The wolves, though accustomed to cold weather, also wanted to move away from the incoming winter. If there are 43 packs of wolves living in the forest and 31 packs went away,",추운 날씨에 익숙해진 늑대들도 다가오는 겨울을 피하고 싶어했습니다. 숲에 늑대 43팩이 살고 있는데 31팩이 사라진다면,how many wolf packs were left in the forest?,숲에 얼마나 많은 늑대 무리가 남아 있었습니까?,Subtraction,12 (wolf packs),43-31=12
352,nluds-0314,3,http://www.k5learning.com,"Rob also matched the London Eye which stands at 443 ft and Las Vegas' High Roller standing at 550 ft. Being the tallest Ferris wheel in the world,","Rob은 또한 443피트에 서 있는 런던 아이와 550피트에 서 있는 라스베가스의 하이 롤러와 일치했습니다. 세계에서 가장 높은 관람차이기 때문에,",how much taller is High Roller than the London Eye?,하이 롤러는 런던 아이보다 얼마나 큽니까?,Subtraction,107 (ft),550-443=107
353,nluds-1032,3,http://www.mathplayground.com,Mrs. Griffin went to the grocery store with $70. She had $16 left after shopping.,그리핀 부인은 70달러를 들고 식료품점에 갔습니다. 그녀는 쇼핑을 마치고 16달러가 남았습니다.,How much did Mrs. Griffin spend?,그리핀 부인은 얼마를 썼습니까?,Subtraction,54 (dollars),70-16=54
354,nluds-1089,4,http://www.ixl.com,"A worker at a medical lab is studying blood samples. The first sample contained 1,410 blood cells. The second one contained 6,908 more than the first.","의료 연구실에서 일하는 직원이 혈액 샘플을 연구하고 있습니다. 첫 번째 샘플에는 1,410개의 혈액 세포가 포함되어 있습니다. 두 번째는 첫 번째 것보다 6,908개 더 많이 포함되었습니다.",About how many blood cells were in the second sample?,두 번째 샘플에는 대략 몇 개의 혈구가 있었습니까?,Addition,8318 (blood cells),1410+6908=8318
355,nluds-0259,3,http://www.k5learning.com,"After eating a hearty meal, they went to see the Buckingham Palace. There, Rachel learned that 583 visitors came to the palace that day. If there were 246 visitors the previous day,","배부르게 식사를 마친 두 사람은 버킹엄 궁전을 보러 갔다. 그곳에서 Rachel은 그날 583명의 방문객이 궁전에 왔다는 것을 알게 되었습니다. 전날 방문객이 246명이었다면,",how many visited the palace within 2 days?,이틀 동안 얼마나 많은 사람들이 궁전을 방문했습니까?,Addition,829 (visitors),583+246=829
356,nluds-1818,4,http://www.commoncoresheets.com,Rachel had to complete 9 pages of math homework and 2 pages of reading homework.,Rachel은 9페이지의 수학 숙제와 2페이지의 읽기 숙제를 완료해야 했습니다.,How many pages did she have to complete total?,그녀는 총 몇 페이지를 완료해야 했습니까?,Addition,11 (pages),9+2=11
357,nluds-2130,2,http://www.commoncoresheets.com,Maria had fifty sheets of paper in her desk and forty-one more in her backpack.,"Maria는 책상에 50장의 종이를, 배낭에 41장의 종이를 더 가지고 있었습니다.",How many did she have total?,그녀는 총 몇 개를 가지고 있었습니까?,Addition,91 (sheets of paper),50+41=91
358,nluds-1901,2,http://www.commoncoresheets.com,While playing a game Kaleb had ninety-eight lives. After losing some lives he had seventy-three left.,게임을 하는 동안 칼렙은 98명의 목숨을 가졌습니다. 몇 명의 목숨을 잃은 후 그는 일흔 마리가 남았습니다.,How many lives did Kaleb lose?,칼렙은 얼마나 많은 목숨을 잃었습니까?,Subtraction,25 (lives),98-73=25
359,nluds-0924,3,http://www.mathplayground.com,"Ralph has a photo album with 50 pages. He has 26 pictures of wild animals. Ralph's friend, Derrick, has 34 pictures of wild animals.",Ralph는 50페이지 분량의 사진 앨범을 가지고 있습니다. 그는 26장의 야생 동물 사진을 가지고 있습니다. 랄프의 친구 데릭은 34장의 야생 동물 사진을 가지고 있습니다.,How many fewer pictures of wild animals does Ralph have?,랄프가 가지고 있는 야생 동물의 사진은 몇 장이나 적습니까?,Subtraction,8 (pictures of wild animals),34-26=8
360,nluds-0963,3,http://www.mathplayground.com,Kim sold 54 boxes of Girl Scout cookies. Jennifer sold 17 more boxes than Kim.,Kim은 걸스카우트 쿠키 54상자를 판매했습니다. Jennifer는 Kim보다 17박스 더 많이 팔았습니다.,How many boxes of cookies did Jennifer sell?,Jennifer는 몇 상자의 쿠키를 판매했습니까?,Addition,71 (boxes of cookies),54+17=71
361,nluds-0252,3,http://www.k5learning.com,Pinky the Pig bought 36 apples while Danny the Duck bought 73.,새끼 돼지는 36개의 사과를 샀고 대니는 73개의 사과를 샀습니다.,How many apples do they have altogether?,사과는 모두 몇 개입니까?,Addition,109 (apples),36+73=109
362,nluds-0057,1,http://www.k5learning.com,There were 8 ducks swimming in the pond. 3 ducks flew away.,연못에는 8마리의 오리가 헤엄치고 있었습니다. 오리 3마리가 날아갔다.,How many ducks are still swimming in the pond?,연못에는 몇 마리의 오리가 아직 헤엄치고 있습니까?,Subtraction,5 (ducks),8-3=5
363,nluds-2177,2,http://www.commoncoresheets.com,"Robin had 30 songs on her mp3 player. If she deleted 8 old songs from it and then added 10 new songs,","Robin의 mp3 플레이어에는 30곡이 들어 있었습니다. 그녀가 거기에서 8개의 오래된 노래를 삭제하고 10개의 새로운 노래를 추가했다면,",how many songs does she have on her mp3 player?,그녀의 mp3 플레이어에 몇 곡이 있습니까?,TVQ-Final,32 (songs),30-8+10=32
364,nluds-0778,3,http://www.ck12.org,86 students are going hiking. Each school- bus can take 9 students.,86명의 학생들이 하이킹을 하고 있습니다. 각 스쿨버스는 9명의 학생을 태울 수 있습니다.,How many school-buses are needed?,몇 대의 스쿨버스가 필요합니까?,Floor-Division,9 (school-buses),86/9=9 r5
365,nluds-1281,1,Created by an Annotator,"Oliver had sixteen cherries. After eating some, he had six left.",올리버는 16개의 체리를 가지고 있었습니다. 조금 먹고 나서 6개가 남았습니다.,What's the difference between the number of cherries that Oliver had before eating and the left after eating?,올리버가 먹기 전과 먹은 후 남은 체리 수의 차이는 무엇입니까?,Difference,10 (cherries),16-6=10
366,nluds-0619,3,http://www.k5learning.com,Tyler had 15 dogs. Each dog had five puppies.,타일러는 15마리의 개를 키웠습니다. 각 개에는 5마리의 강아지가 있었습니다.,How many puppies does Tyler now have?,타일러는 현재 몇 마리의 강아지를 가지고 있습니까?,Multiplication,75 (puppies),15*5=75
367,nluds-1843,1,http://www.commoncoresheets.com,"Sarah could send ten text messages a day. If she sent eight,","Sarah는 하루에 10개의 문자 메시지를 보낼 수 있습니다. 그녀가 여덟 개를 보낸다면,",how many text messages does she have left she can send?,그녀가 보낼 수 있는 문자 메시지가 얼마나 남았습니까?,Subtraction,2 (text messages),10-8=2
368,nluds-0243,3,http://www.k5learning.com,"The following week, they decided to go to Lake Huron and Lake Michigan. During their stay there, they caught a total of 30 pikes, 40 sturgeons and 75 herrings.","다음 주에 그들은 휴런 호수와 미시간 호수로 가기로 결정했습니다. 그곳에 머무는 동안 그들은 총 30마리의 창꼬치, 40마리의 철갑상어, 75마리의 청어를 잡았습니다.",How many fishes did they catch from the two lakes?,두 호수에서 얼마나 많은 물고기를 잡았습니까?,Sum,145 (fishes),30+40+75=145
369,nluds-1704,6,http://www.commoncoresheets.com,A store had 3 packs of paper for $3.87.,한 가게에 $3.87에 종이 3팩이 있었습니다.,How much would it cost if you were to buy 6 packs?,6팩 사면 얼마정도 할까요?,"{'@Subgoal-1': 'Common-Division', '#text': 'Multiplication'}",7.74 (dollars),(3.87/3)*6=7.74
370,nluds-2159,1,http://www.commoncoresheets.com,"Debby had twelve pounds of flour. If she bought another four pounds,","Debby는 12파운드의 밀가루를 가지고 있었습니다. 그녀가 4파운드를 더 샀다면,",how many pounds would she have total?,그녀의 총 무게는 몇 파운드입니까?,Addition,16 (pounds),12+4=16
371,nluds-1876,1,http://www.commoncoresheets.com,Ned gave away thirteen of his video games to a friend. Now Ned has six games.,Ned는 자신의 비디오 게임 13개를 친구에게 주었습니다. 이제 Ned에게는 6개의 게임이 있습니다.,How many games did Ned have before he gave the games away?,Ned는 게임을 포기하기 전에 몇 게임을 가지고 있었습니까?,Addition,19 (games),13+6=19
